_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,does_the_utterance_make_sense,does_the_utterance_make_sense:confidence,how_close_does_the_utterance_convey_the_same_meaning_as_the_scenario,how_close_does_the_utterance_convey_the_same_meaning_as_the_scenario:variance,how_natural_does_the_utterance_sound_in_terms_of_what_a_native_english_speaker_would_say,how_natural_does_the_utterance_sound_in_terms_of_what_a_native_english_speaker_would_say:variance,does_the_utterance_make_sense_gold,flab_bad_content,how_close_does_the_utterance_convey_the_same_meaning_as_the_scenario_gold,how_natural_does_the_utterance_sound_in_terms_of_what_a_native_english_speaker_would_say_gold,scenario,utterance
1778009227,false,finalized,2,6/22/2018 23:29:13,Yes,1.0,6.0,1.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,what is the cost for the down payment
1778009228,false,finalized,2,6/23/2018 00:15:46,Yes,1.0,5.5,0.5,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,how many i have to pay
1778009229,false,finalized,2,6/22/2018 23:45:37,Yes,1.0,5.5,0.5,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,when would i have to pay the initial fee 
1778009230,false,finalized,2,6/22/2018 23:39:52,Yes,1.0,7.0,0.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,how much i have to pay 
1778009231,false,finalized,2,6/22/2018 23:31:59,Yes,1.0,6.0,1.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,how long do i have to pay the first installment 
1778009232,false,finalized,2,6/22/2018 23:44:17,Yes,1.0,6.0,0.0,6.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,how much my downpayment should be 
1778009233,false,finalized,2,6/22/2018 23:28:24,Yes,1.0,5.0,1.0,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,what is usual percent to pay down 
1778009234,false,finalized,2,6/22/2018 23:48:10,Yes,1.0,5.5,0.5,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,how big downpayment will be sufficient 
1778009235,false,finalized,2,6/22/2018 23:48:57,Yes,1.0,4.0,2.0,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,how much is the first installment 
1778009236,false,finalized,2,6/22/2018 23:37:50,Yes,1.0,3.5,2.5,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,what are the payment options for the first installment 
1778009237,false,finalized,2,6/25/2018 17:15:01,Yes,1.0,5.5,0.5,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,how much time do i have to pay the first installment 
1778009238,false,finalized,2,6/22/2018 23:27:46,Yes,1.0,6.5,0.5,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,what is the downpayment
1778009239,false,finalized,2,6/22/2018 23:36:10,Yes,1.0,7.0,0.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,what is the initial payment to book the apartment
1778009240,false,finalized,2,6/22/2018 23:26:51,Yes,1.0,6.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,is there a down payment to purchase this place
1778009241,false,finalized,2,6/22/2018 23:43:00,Yes,1.0,7.0,0.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,how much down payment i have to pay 
1778009242,false,finalized,2,6/22/2018 23:39:32,Yes,1.0,7.0,0.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,please tell me about downpayment i have to pay 
1778009243,false,finalized,2,6/22/2018 23:40:04,Yes,1.0,7.0,0.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,how much money i have to pay in regards with downpayments 
1778009244,false,finalized,2,6/22/2018 23:28:32,Yes,1.0,6.5,0.5,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,will be my down payment expensive 
1778009245,false,finalized,2,6/22/2018 23:32:34,Yes,1.0,5.0,2.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,will be my down payment affordable 
1778009246,false,finalized,2,6/22/2018 23:40:37,Yes,1.0,7.0,0.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,how much will the down payment be 
1778009247,false,finalized,2,6/22/2018 23:42:11,Yes,1.0,5.5,0.5,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,what should my down payment be 
1778009248,false,finalized,2,6/22/2018 23:41:14,Yes,1.0,7.0,0.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,can i have an idea for my down payment please 
1778009249,false,finalized,2,6/22/2018 23:48:04,Yes,1.0,5.0,0.0,5.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,should my downpayment be very high 
1778009250,false,finalized,2,6/22/2018 23:44:29,Yes,1.0,6.0,1.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,how much is the down payment
1778009251,false,finalized,2,6/22/2018 23:36:24,Yes,1.0,6.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,initial payment amount
1778009252,false,finalized,2,6/22/2018 23:32:34,Yes,1.0,6.5,0.5,3.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,what is the initial payment the amount of the payment
1778009253,false,finalized,2,6/22/2018 23:28:24,Yes,1.0,6.0,0.0,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,how much is the minimum that i have to pay 
1778009254,false,finalized,2,6/22/2018 23:33:44,Yes,1.0,5.0,1.0,5.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,when is my initial payment due 
1778009255,false,finalized,2,6/22/2018 23:48:04,Yes,1.0,3.0,2.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,after the initial payment when would the next installment be 
1778009256,false,finalized,2,6/22/2018 23:39:53,Yes,1.0,6.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,would you please give me details regarding the down payment 
1778009257,false,finalized,2,6/22/2018 23:34:47,Yes,1.0,6.0,1.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,do you have information regarding the down payment 
1778009258,false,finalized,2,6/22/2018 23:41:30,Yes,1.0,6.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,do you know the amount of the down payment 
1778009259,false,finalized,2,6/22/2018 23:43:31,Yes,1.0,6.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be, how much is the down payment 
1778009260,false,finalized,2,6/22/2018 23:33:39,Yes,1.0,3.0,2.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be, you can pay the down payment after occupying the property 
1778009261,false,finalized,2,6/22/2018 23:36:35,Yes,1.0,6.0,1.0,6.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be, can you pay in advance 
1778009262,false,finalized,2,6/22/2018 23:38:00,Yes,1.0,6.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,how much is the payment
1778009263,false,finalized,2,6/22/2018 23:36:15,Yes,1.0,4.0,3.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,the interest of the installments
1778009264,false,finalized,2,6/22/2018 23:40:04,Yes,1.0,2.5,0.5,3.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,how many fees
1778009265,false,finalized,2,6/22/2018 23:36:12,Yes,1.0,5.5,1.5,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,how much is the deposit for this house 
1778009266,false,finalized,2,6/22/2018 23:27:46,Yes,1.0,3.5,2.5,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,is not that a lot of down payment 
1778009267,false,finalized,2,6/22/2018 23:29:18,Yes,1.0,5.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,how many months should i deposit 
1778009268,false,finalized,2,6/22/2018 23:31:59,Yes,1.0,6.0,1.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,i only have to pay an initial 300 dollars
1778009269,false,finalized,2,6/22/2018 23:48:05,Yes,1.0,4.0,2.0,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,how much is the monthly payment
1778009270,false,finalized,2,6/22/2018 23:36:12,Yes,1.0,2.5,1.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,are several monthly payments and how much would these fees be 
1778009271,false,finalized,2,6/22/2018 23:26:51,Yes,1.0,5.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,what should my initial payment be 
1778009272,false,finalized,2,6/25/2018 17:33:25,Yes,1.0,5.0,1.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,my initial payment is too high 
1778009273,false,finalized,2,6/22/2018 23:29:18,Yes,1.0,5.5,0.5,6.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,the down payment is important 
1778009274,false,finalized,2,6/22/2018 23:43:00,Yes,1.0,3.0,2.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,how much is the rent per month 
1778009275,false,finalized,2,6/22/2018 23:38:54,Yes,1.0,1.0,0.0,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,can i keep my dog here 
1778009276,false,finalized,2,6/22/2018 23:33:02,Yes,1.0,4.5,0.5,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,i really need to move to a place under 500k 
1778009277,false,finalized,2,6/22/2018 23:48:14,Yes,1.0,3.0,2.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,how much is the minimum i can pay 
1778009278,false,finalized,2,6/22/2018 23:44:17,Yes,1.0,5.0,1.0,6.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,can i increase the amount of the minimum payment 
1778009279,false,finalized,2,6/22/2018 23:42:11,Yes,1.0,4.0,1.0,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,can you decrease the amount of the minimum payment 
1778009280,false,finalized,2,6/25/2018 17:31:23,Yes,1.0,6.0,1.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,how much would you have to pay as initial for the property 
1778009282,false,finalized,2,6/22/2018 23:30:34,Yes,1.0,6.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,how much is the initial of the property 
1778009283,false,finalized,2,6/22/2018 23:36:15,Yes,1.0,6.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,what would be the amount of the initial 
1778009284,false,finalized,2,6/22/2018 23:31:23,Yes,1.0,5.0,0.0,5.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,how much is the initial payment of the purchase 
1778009285,false,finalized,2,6/22/2018 23:39:53,Yes,1.0,5.5,0.5,6.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,what is the initial purchase fee 
1778009286,false,finalized,2,6/22/2018 23:28:21,Yes,1.0,4.0,2.0,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,how much is the amount established for the initial payment of the purchase 
1778009287,false,finalized,2,6/22/2018 23:46:12,Yes,1.0,3.5,1.5,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,how much my payment should be 
1778009288,false,finalized,2,6/22/2018 23:38:07,Yes,1.0,6.5,0.5,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,my payment need to be how much exactly 
1778009289,false,finalized,2,6/22/2018 23:29:13,Yes,1.0,3.0,2.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,so i get higher credit score with hingher payment right 
1778009290,false,finalized,2,6/23/2018 00:15:46,Yes,1.0,3.5,1.5,4.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,how high quality are your services 
1778009291,false,finalized,2,6/22/2018 23:33:02,Yes,1.0,2.5,0.5,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,your services are so good 
1778009292,false,finalized,2,6/22/2018 23:34:14,Yes,1.0,1.0,0.0,4.0,3.0,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,how do you treat clients 
1778009293,false,finalized,2,6/22/2018 23:30:34,Yes,1.0,6.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,how much should i pay for down payment 
1778009294,false,finalized,2,6/22/2018 23:29:24,Yes,1.0,6.0,0.0,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,what s the down payment percentage 
1778009295,false,finalized,2,6/22/2018 23:31:59,Yes,1.0,6.0,1.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,what is the downpayment for that house 
1778009296,false,finalized,2,6/25/2018 17:38:17,Yes,1.0,6.0,1.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,how much is the down payment 
1778009297,false,finalized,2,6/22/2018 23:28:21,Yes,1.0,3.5,2.5,6.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,will the down payment be a lot 
1778009298,false,finalized,2,6/22/2018 23:28:24,Yes,1.0,4.5,1.5,6.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,do you have an estimate on the down payment amount 
1778009299,false,finalized,2,6/22/2018 23:41:43,Yes,1.0,2.5,1.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,what is the cost for the area 
1778009300,false,finalized,2,6/22/2018 23:35:52,Yes,1.0,3.5,2.5,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,the cost is per square centimeter 
1778009301,false,finalized,2,6/22/2018 23:48:14,Yes,1.0,3.0,2.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,how much is the minimum to pay 
1778009302,false,finalized,2,6/22/2018 23:45:42,Yes,1.0,5.0,0.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,what percentage do i have to pay from initial 
1778009303,false,finalized,2,6/22/2018 23:34:14,Yes,1.0,7.0,0.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,how much money should i save for the first payment 
1778009304,false,finalized,2,6/22/2018 23:32:34,Yes,1.0,4.5,1.5,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,can i choose the amount of money for the first payment 
1778009305,false,finalized,2,6/22/2018 23:32:01,No,1.0,6.0,1.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,de cuanto es el valor inicial por esta casa
1778009306,false,finalized,2,6/22/2018 23:30:34,Yes,1.0,6.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,de cuanto es el valor inicial por este apartamento
1778009307,false,finalized,4,6/22/2018 23:41:14,No,0.5026,5.25,2.487,4.5,2.291,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,cuanto debo pagar de inicial
1778009308,false,finalized,2,6/22/2018 23:35:54,Yes,1.0,6.0,1.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,how much is the initial fee 
1778009309,false,finalized,2,6/22/2018 23:36:42,Yes,1.0,4.0,3.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,the initial can be fractioned 
1778009310,false,finalized,2,6/22/2018 23:39:52,Yes,1.0,3.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how much your down payment should be,how much is the minimum initial 
1778009311,false,finalized,2,6/22/2018 23:42:51,Yes,1.0,4.0,3.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how much a real estate agent charge,i want to know how much a real estate agent charge 
1778009312,false,finalized,2,6/22/2018 23:43:03,Yes,1.0,7.0,0.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how much a real estate agent charge,can i know how much a real estate agent charge 
1778009313,false,finalized,2,6/22/2018 23:34:13,Yes,1.0,6.0,1.0,4.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how much a real estate agent charge,where i know how much a real estate agent charge 
1778009314,false,finalized,2,6/22/2018 23:43:03,Yes,1.0,3.5,2.5,4.0,3.0,,ACCEPTABLE_CONTENT,,,You want to know how much a real estate agent charge,what is your fee 
1778009315,false,finalized,2,6/25/2018 17:37:14,Yes,1.0,4.0,3.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how much a real estate agent charge,is your fee tax deductable 
1778009316,false,finalized,2,6/22/2018 23:47:35,Yes,1.0,2.0,0.0,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how much a real estate agent charge,can i pay with credit card 
1778009317,false,finalized,2,6/22/2018 23:38:54,Yes,1.0,2.0,1.0,5.5,1.5,,ACCEPTABLE_CONTENT,,,You want to know how much a real estate agent charge,what might you say to or ask a customer service agent in this scenario
1778009318,false,finalized,2,6/22/2018 23:34:14,Yes,1.0,1.0,0.0,4.0,3.0,,ACCEPTABLE_CONTENT,,,You want to know how much a real estate agent charge,what might you say to or ask a customer service agent in this scenario
1778009319,false,finalized,2,6/22/2018 23:38:54,Yes,1.0,1.5,0.5,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how much a real estate agent charge,what might you say to or ask a customer service agent in this scenario
1778009320,false,finalized,2,6/22/2018 23:44:34,No,1.0,1.0,0.0,1.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how much a real estate agent charge,buenos dias
1778009321,false,finalized,2,6/22/2018 23:39:29,No,1.0,3.5,2.5,3.5,2.5,,ACCEPTABLE_CONTENT,,,You want to know how much a real estate agent charge,buenos dias
1778009322,false,finalized,2,6/22/2018 23:38:37,No,1.0,1.0,0.0,3.0,2.0,,ACCEPTABLE_CONTENT,,,You want to know how much a real estate agent charge,buenos dias
1778009323,false,finalized,2,6/25/2018 17:12:33,Yes,1.0,5.0,0.0,5.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how much a real estate agent charge,what is the price of the apartment 
1778009324,false,finalized,2,6/22/2018 23:38:38,Yes,1.0,1.5,0.5,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know how much a real estate agent charge,what area is the apartment 
1778009325,false,finalized,2,6/22/2018 23:38:51,Yes,1.0,1.5,0.5,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how much a real estate agent charge,is there a balcony 
1778009326,false,finalized,2,6/22/2018 23:41:14,Yes,1.0,6.0,1.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know how much a real estate agent charge,how do you charge your agent 
1778009327,false,finalized,2,6/22/2018 23:42:51,Yes,1.0,3.0,2.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how much a real estate agent charge,how much is the amount 
1778009328,false,finalized,2,6/22/2018 23:36:42,Yes,1.0,3.0,2.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how much a real estate agent charge,what is the exact amount 
1778009329,false,finalized,2,6/22/2018 23:42:33,Yes,1.0,6.5,0.5,3.5,2.5,,ACCEPTABLE_CONTENT,,,You want to know how much a real estate agent charge,i wanna hire a real estate agent how much did they cost 
