,SPEECH,CLUSTER_ID,SCENARIO,TYPICAL_VECTOR,INTRACLUSTER_DISTANCE,IS_BAD_CLUSTER
161,how is the closing process going ,5,You want to know what happens during closing process,,0.141119980118,
2521,what is the number of rooms in the apartment ,5,You want to know how many bedrooms the apartment has,,0.141119980118,
1901,what is the best hand to help me buy a house ,5,You want to know how much credit score you need to buy a home,,0.141119980118,
156,what is the next step after closing the purchase ,5,You want to know what happens during closing process,,0.141119980118,
809,what is the customer profile of luxury homes ,5,You are looking for an luxury home,,0.141119980118,
2022,what is the area of the apartment ,5,You want to know how big the apartment is,,0.141119980118,
3015,what is the subletting policy in the area ,5,You want to know the subletting policy ,,0.141119980118,
3078,what is the sublease policy ,5,You want to know the subletting policy ,,0.141119980118,
3188,what is the maximum you can buy ,5,You are looking to buy an affordable home,,0.141119980118,
543,what is the first thing i have to do to buy the house ,5,You want to know what the first step to buying a home is,,0.141119980118,
1247,what is the deposit price ,5,You want to know how much deposit will be,,0.141119980118,
3084,what is the policy to sublet,5,You want to know the subletting policy ,,0.141119980118,
3012,what is the subletting policy ,5,You want to know the subletting policy ,,0.141119980118,
1558,what is the cheapest store ,5,You want to know about nearby grocery store ,,0.141119980118,
1877,what is the credit you should ask the bank to buy a house ,5,You want to know how much credit score you need to buy a home,,0.141119980118,
668,what is the percentage,5,You want to know how your credit score affects home buying,,0.141119980118,
2452,what is the duration of the rent contract of the apartment ,5,You want to know the duration of the lease term,,0.141119980118,
1297,what is the payment methods to deposit money ,5,You want to know how much deposit will be,,0.141119980118,
195,what is the closing process,5,You want to know what happens during closing process,,0.141119980118,
3075,what is the policy of subleasing ,5,You want to know the subletting policy ,,0.141119980118,
3073,what is the deal with subletting ,5,You want to know the subletting policy ,,0.141119980118,
1361,what is the most beautiful house you have for rent or sale ,5,You are looking for a single family home,,0.141119980118,
2702,what is the crime rate of this neighborhood ,5,You want to know how safe the neighborhood is,,0.141119980118,
3072,what is the subletting policy ,5,You want to know the subletting policy ,,0.141119980118,
2930,what is the price of this house ,5,You want a real estate agent to repeat what they just said,,0.141119980118,
140,what is the closing process ,5,You want to know what happens during closing process,,0.141119980118,
3017,is the subletting policy too strict ,5,You want to know the subletting policy ,,0.141119980118,
137,is the closing process too hard ,5,You want to know what happens during closing process,,0.141119980118,
981,what is the best choice for 500k budget ,5,Your budget is around 500K ,,0.141119980118,
136,how is the closing process ,5,You want to know what happens during closing process,,0.141119980118,
2001,what is the area of the apartment ,5,You want to know how big the apartment is,,0.141119980118,
532,what is the first thing to do when buying home ,5,You want to know what the first step to buying a home is,,0.141119980118,
782,what is the price of a luxury home,5,You are looking for an luxury home,,0.141119980118,
448,does the building have a swimming pool ,6,You want to know the amenties that are in the building,,0.115951788578,
408,what amenities in building ,6,You want to know the amenties that are in the building,,0.115951788578,
450,does the building have hot water ,6,You want to know the amenties that are in the building,,0.115951788578,
407,offered by the building,6,You want to know the amenties that are in the building,,0.115951788578,
451,the building has a swimming pool ,6,You want to know the amenties that are in the building,,0.115951788578,
406,what amenities the building has,6,You want to know the amenties that are in the building,,0.115951788578,
405,what are the comforts of the building,6,You want to know the amenties that are in the building,,0.115951788578,
411,how comfortable is this building ,6,You want to know the amenties that are in the building,,0.115951788578,
462,the building has an elevator ,6,You want to know the amenties that are in the building,,0.115951788578,
444,what amenities does this building have ,6,You want to know the amenties that are in the building,,0.115951788578,
463,does the building have hot water ,6,You want to know the amenties that are in the building,,0.115951788578,
477,what are the commodities in the building ,6,You want to know the amenties that are in the building,,0.115951788578,
443,what the amenities that are in the building ,6,You want to know the amenties that are in the building,,0.115951788578,
478,is there amenities in the building ,6,You want to know the amenties that are in the building,,0.115951788578,
452,does the building have parking for my car ,6,You want to know the amenties that are in the building,,0.115951788578,
435,what amenities can the building offer me ,6,You want to know the amenties that are in the building,,0.115951788578,
436,what is good about the building,6,You want to know the amenties that are in the building,,0.115951788578,
453,did the amenties that are in the building ,6,You want to know the amenties that are in the building,,0.115951788578,
438,excluding the garage wich are the others amenties in the building ,6,You want to know the amenties that are in the building,,0.115951788578,
439,what are the amenties in the building ,6,You want to know the amenties that are in the building,,0.115951788578,
423, is there good calefaction in the building ,6,You want to know the amenties that are in the building,,0.115951788578,
424, is the gas service direct in the building ,6,You want to know the amenties that are in the building,,0.115951788578,
454,what the amenties that are in the building ,6,You want to know the amenties that are in the building,,0.115951788578,
455,how the amenties that are in the building ,6,You want to know the amenties that are in the building,,0.115951788578,
440,can you tell me the amenties in the building ,6,You want to know the amenties that are in the building,,0.115951788578,
